Type,Name,Brand,Rating,Total Reviewers,log_review,recommendation_score
Sunscreen,Sun Face Serum Triple Protect Anti Wrinkle SPF 50 PA+++,NIVEA,4.3,32,3.4965075614664802,0.6215503500835629
Sunscreen,UV Plus HP Ecran Multi Protection SPF 40,Clarins,4.5,32,3.4965075614664802,0.6515503500835629
Sunscreen,Protective milk for face and body,Corine de Farme,3.4,32,3.4965075614664802,0.48655035008356284
Sunscreen,UV Plus Anti-Pollution Sunscreen Multi-Protection Broad Spectrum SPF 50,Clarins,4.1,32,3.4965075614664802,0.5915503500835628
Sunscreen,Super City Block Oil-Free Daily Face Protector Broad Spectrum SPF 40,CLINIQUE,4.1,32,3.4965075614664802,0.5915503500835628
Sunscreen,Cover Me Sun Shield Tone Up SPF 30 PA+++,NuFace,3.5,31,3.4657359027997265,0.5001612442791674
Sunscreen,Global Suncare The Perfect Protector SPF50+ PA++++,Shiseido,4.6,31,3.4657359027997265,0.6651612442791673
Sunscreen,Yuja Niacin Mineral 100 Brightening Suncream,Some by Mi,3.6,31,3.4657359027997265,0.5151612442791674
Sunscreen,Purity Sun Essence SPF50+ PA++++,Face Republic,4.6,31,3.4657359027997265,0.6651612442791673
Sunscreen,Daily Protection Gel for Acne Skin,ElsheSkin,4.5,30,3.4339872044851463,0.6487280325830286
Sunscreen,Suncare Nia White,Airinderm Aesthetic,4.0,30,3.4339872044851463,0.5737280325830285
Sunscreen,UV Intensive Protector Sunscreen,Ella Skincare,4.2,30,3.4339872044851463,0.6037280325830285
Sunscreen,Ultra Light Serum Sunscreen SPF 50 PA+++,Skintific,4.1,30,3.4339872044851463,0.5887280325830284
Sunscreen,Perfect Sun Block SPF50+ PA++++,Nature Republic,3.9,30,3.4339872044851463,0.5587280325830285
Sunscreen,Lait Cr̬me Multiprotection,Embryolisse Laboratories,4.3,30,3.4339872044851463,0.6187280325830284
Sunscreen,Sarafit UV Essence SPF50+ PA++++,Skin Aqua,4.1,30,3.4339872044851463,0.5887280325830284
Sunscreen,Hyaluronic Acid Watery Sun Gel,Isntree,4.7,29,3.4011973816621555,0.677247822052235
Sunscreen,Antioxidant Suncream,Skin Theory,3.9,29,3.4011973816621555,0.5572478220522349
Sunscreen,Melanox Premium Face UV Protector Oil-Free Formula,Melanox,3.8,29,3.4011973816621555,0.5422478220522349
Sunscreen,Intensive Anti Pollution Sunscreen,Innisfree,4.1,28,3.367295829986474,0.5857174254388867
Sunscreen,UV Defense me,Make Prem,4.0,28,3.367295829986474,0.5707174254388868
Sunscreen,Vital Nutrition Daily Moisturizer,Biokos,3.6,28,3.367295829986474,0.5107174254388869
Sunscreen,Your Skin Bae Shield of Sun Essence SPF 50 PA+++,AVOSKIN,3.6,28,3.367295829986474,0.5107174254388869
Sunscreen,UV Protect Sun Serum SPF35 PA+++ UVA UVB Lightweight Sunscreen with Niacinamid-C,Pond's,3.4,27,3.332204510175204,0.47913331986428553
Sunscreen,Ultra Sheer Dry - Touch Sunscreen SPF 50+,Neutrogena,4.2,27,3.332204510175204,0.5991333198642855
Sunscreen,All Around Safe Block Essence Sun SPF45/PA+++,Missha,4.2,27,3.332204510175204,0.5991333198642855
Sunscreen,Sunscreen Lotion SPF 19,Bless,3.4,25,3.258096538021482,0.4757879098756476
Sunscreen,Defense Refresh Setting Mist,Supergoop!,3.9,25,3.258096538021482,0.5507879098756476
Sunscreen,California Aloe Daily Sun Block SPF50+ PA++++,Nature Republic,3.7,24,3.2188758248682006,0.5190173936716376
Sunscreen,Daily Protection Face Moisturizer SPF 25,Mama's Choice,4.2,24,3.2188758248682006,0.5940173936716375
Sunscreen,Honey Sun Protection SPF 50+/ PA +++,I Trust Nature,4.4,24,3.2188758248682006,0.6240173936716376
Sunscreen,Heartleaf Sun Essence Calming Drop,Abib Cosmetics,4.5,24,3.2188758248682006,0.6390173936716377
Sunscreen,Sunblock Kuning,drvit,5.0,24,3.2188758248682006,0.7140173936716376
Sunscreen,Sunscreen,Naavagreen,3.2,24,3.2188758248682006,0.4440173936716376
Sunscreen,Quick Sunstick Protection Bar SPF50+ PA++++,Abib Cosmetics,4.5,24,3.2188758248682006,0.6390173936716377
Sunscreen,UV Perfect Air Cool Sun Cream SPF 50+/PA++++,SNP,4.3,24,3.2188758248682006,0.6090173936716375
Sunscreen,Tone Up UV Milk SPF50+ PA++++,Biore,4.1,23,3.1780538303479458,0.5771745918211038
Sunscreen,UV Perfect City Resist 8,L'Oreal Paris,4.6,23,3.1780538303479458,0.6521745918211038
Sunscreen,Sun Super Gel SPF 50++,NIVEA,4.7,23,3.1780538303479458,0.667174591821104
Sunscreen,Aqua UV Protection Cream Water Drop SPF 50+ PA++++,Innisfree,4.0,23,3.1780538303479458,0.5621745918211039
Sunscreen,Perfect UV Sunscreen Skin Care Spray SPF 50+ PA++++,Anessa,4.5,23,3.1780538303479458,0.6371745918211039
Sunscreen,UV Defense me,Make Prem,4.4,22,3.1354942159291497,0.6202533496787082
Sunscreen,UV Watery Gel SPF 50+ PA++++,Skin Aqua,4.7,22,3.1354942159291497,0.6652533496787082
Sunscreen,Daily Face Sunscreen SPF 30 PA ++,Aceskin,5.0,22,3.1354942159291497,0.7102533496787081
Sunscreen,Snowise EX UV Protection Cream,Sulwhasoo,4.1,22,3.1354942159291497,0.575253349678708
Sunscreen,Glow Stick Sunscreen Spf 50,Supergoop!,3.4,22,3.1354942159291497,0.47025334967870813
Sunscreen,Madame Protect Me Let's Glow Tinted Sunscreen SPF 50 PA ++++,Madame Gie,4.0,22,3.1354942159291497,0.5602533496787081
Sunscreen,Perfect UV Protection Essence,Innisfree,3.3,22,3.1354942159291497,0.4552533496787081
Sunscreen,Neutrogena Sheer Zinc Face Dry Touch spf 50,Neutrogena,3.8,22,3.1354942159291497,0.5302533496787081
Sunscreen,parasol,Parasol,4.2,21,3.091042453358316,0.5882466914718345
Sunscreen,ERHA.DNA Sunscreen,ERHA,4.9,21,3.091042453358316,0.6932466914718347
Sunscreen,UV Shield Daily Mild Suncream SPF50+ PA+++,Some by Mi,3.6,21,3.091042453358316,0.4982466914718346
Sunscreen,Hyaluronic Acid Sunscreen Mist,Skeeneeds,4.4,21,3.091042453358316,0.6182466914718345
Sunscreen,Very Berry 30 Sun Mist,Langsre,4.3,21,3.091042453358316,0.6032466914718345
Sunscreen,Helios Water Resistant SPF50 PA++,ERHA,4.0,21,3.091042453358316,0.5582466914718345
Sunscreen,BLP x Avoskin Multipurpose Tinted Sunscreen,BLP Beauty,4.6,21,3.091042453358316,0.6482466914718346
Sunscreen,Green Mild Up Sun SPF50+ PA++++,Dr. G,4.2,20,3.044522437723423,0.586146667406222
Sunscreen,Cellus Sun Gel,LAGOM,4.5,20,3.044522437723423,0.631146667406222
Sunscreen,Protection Day Cream,ElsheSkin,4.2,20,3.044522437723423,0.586146667406222
Sunscreen,UV Protection Sun Stick SPF 50+/PA ++++,Vaseline,3.9,20,3.044522437723423,0.541146667406222
Sunscreen,Sun Zone UV Protector Face And Exposed Areas,Oriflame,3.6,20,3.044522437723423,0.49614666740622204
Sunscreen,Face Sunblock SPF 50,Kojie San,4.0,19,2.995732273553991,0.5539441634405066
Sunscreen,SPF 50 PA++ Skin Pretty Filter Corrector Hybrid Sunscreen,Studio Tropik,3.8,19,2.995732273553991,0.5239441634405065
Sunscreen,Collagen Sun Cream SPF50+ PA+++,3W CLINIC,4.2,19,2.995732273553991,0.5839441634405066
Sunscreen,Suncare With Brightening - Discontinued,Theraskin Skincare,3.8,19,2.995732273553991,0.5239441634405065
Sunscreen,Blueberry Rebalancing Watery Sun Cream,Innisfree,4.4,19,2.995732273553991,0.6139441634405066
Sunscreen,Face Sun Stick,Dew It,4.6,19,2.995732273553991,0.6439441634405065
Sunscreen,Soonjung Mild Defence Sun Cream SPF 49 PA++,Etude House,3.2,18,2.9444389791664403,0.43162866222778534
Sunscreen,Suncare,Theraskin Skincare,3.8,18,2.9444389791664403,0.5216286622277853
Sunscreen,Perfect UV Protector SPF 50 PA ++++,Astalift,4.1,17,2.8903717578961645,0.5641879393630402
Sunscreen,Daily Sun Protection Face Cream,Guardian,3.1,17,2.8903717578961645,0.4141879393630403
Sunscreen,True Barrier Mineral Sunscreen,Trueve,3.9,17,2.8903717578961645,0.5341879393630403
Sunscreen,UV Protect Sun Serum SPF50 PA+++,Pond's,3.4,17,2.8903717578961645,0.4591879393630403
Sunscreen,UV Double Cut Fresh Sun Gel,Etude House,4.1,17,2.8903717578961645,0.5641879393630402
Sunscreen,City Block Sheer Oil-Free Daily Face Protector Broad Spectrum SPF 25,CLINIQUE,3.7,17,2.8903717578961645,0.5041879393630404
Sunscreen,True Barrier Aqua Sunscreen Gel,Trueve,4.8,17,2.8903717578961645,0.6691879393630402
Sunscreen,Facial Treatment UV Protection,SK-II,3.8,17,2.8903717578961645,0.5191879393630403
Sunscreen,Impress IC Brightening Sun Protector SPF 50,Kanebo,4.4,17,2.8903717578961645,0.6091879393630404
Sunscreen,Solar Smart UV Cushion,Carasun,4.0,17,2.8903717578961645,0.5491879393630403
Sunscreen,Waterfull Hyaluronic Acid Sunscreen SPF50+ PA++++,Jumiso,3.9,17,2.8903717578961645,0.5341879393630403
Sunscreen,CeraHydro Barrier Repair Sunscreen,ELFormula,4.1,17,2.8903717578961645,0.5641879393630402
Sunscreen,UV Plus HP Day Screen High Protection SPF 40,Clarins,4.7,16,2.833213344056216,0.6516076727191465
Sunscreen,Cool Ultra Protection Sunscreen Lotion,Sunplay,4.4,16,2.833213344056216,0.6066076727191465
Sunscreen,Fairlucent Day Cream White AD,Menard,4.9,16,2.833213344056216,0.6816076727191466
Sunscreen,THE FACE SHOP CLEAN FACE OIL CONTROL SUN CREAM,The Face Shop,3.7,16,2.833213344056216,0.5016076727191465
Sunscreen,Sunbrella Airy Outdoor Sunscreen Spray SPF 50+ PA++++,YOU Beauty,5.0,16,2.833213344056216,0.6966076727191465
Sunscreen,Papaya-D Sun Cream SPF38/PA+++,Benton,3.9,16,2.833213344056216,0.5316076727191466
Sunscreen,My UV Armor SPF 50 PA++++,Barenbliss,4.3,16,2.833213344056216,0.5916076727191464
Sunscreen,Vightne Sunscreen,Vavl,4.6,16,2.833213344056216,0.6366076727191464
Sunscreen,Moisture UV Sunscreen Mild Gel SPF35 PA+++,Anessa,4.1,16,2.833213344056216,0.5616076727191464
Sunscreen,Soothing Daily Protection,ElsheSkin,3.8,15,2.772588722239781,0.5138709332093755
Sunscreen,Mineral Sun Stick SPF50/PA++++,Benton,4.6,15,2.772588722239781,0.6338709332093755
Sunscreen,Sun Face Serum Triple Protect Acne Oil Control SPF50 PA+++,NIVEA,3.7,15,2.772588722239781,0.4988709332093756
Sunscreen,UV Aqua Rich Watery Jelly SPF 30 / PA+++,Biore,4.2,15,2.772588722239781,0.5738709332093755
Sunscreen,Umbre Tinte Physical Daily Defense Spf 30,Drunk Elephant,3.7,15,2.772588722239781,0.4988709332093756
Sunscreen,Multi-Protection Sunscreen SPF 50+,Aqua Plus Series,4.4,15,2.772588722239781,0.6038709332093756
Sunscreen,Bellflower Carrot Mild Sunscreen,Bee & Flower,4.1,15,2.772588722239781,0.5588709332093754
Sunscreen,Royal Jelly Solar Protection Fluid Broad Spectrum SPF 50,Jafra,4.2,15,2.772588722239781,0.5738709332093755
Sunscreen,Shield Fit All Green Comfort Sun SPF 50+ PA+++,Cosrx,3.6,15,2.772588722239781,0.4838709332093756
Sunscreen,Very High Protection Sunscreen Face Serum Spf50+,Watsons,3.9,15,2.772588722239781,0.5288709332093755
Sunscreen,Birch Juice Moisturizing Sun Cream,Round Lab,5.0,15,2.772588722239781,0.6938709332093755
Sunscreen,Hydrasmooth Sunscreen Gel SPF 45+ PA++++,Lysca,4.6,15,2.772588722239781,0.6338709332093755
Sunscreen,Very High Protection Sunscreen Aloe Face & Body Lotion SPF50+ PA+++,Watsons,4.1,15,2.772588722239781,0.5588709332093754
Sunscreen,Hydrating Sunscreen,Dermaluz,4.1,15,2.772588722239781,0.5588709332093754
Sunscreen,Effortless Sunscreen SPF 50,Kymm Skin,4.4,15,2.772588722239781,0.6038709332093756
Sunscreen,Sun Kids,NIVEA,4.3,15,2.772588722239781,0.5888709332093754
Sunscreen,Resist Super-Light Wrinkle Defense SPF 30,Paula's Choice,4.0,14,2.70805020110221,0.5409575109824429
Sunscreen,UV Watery Sun Cream,Moriganic,4.7,14,2.70805020110221,0.6459575109824431
Sunscreen,Natural Sun Eco Sebum Control Moisture Sun,The Face Shop,4.3,14,2.70805020110221,0.585957510982443
Sunscreen,Novage Day Shield SPF 50/ PA ++++,Oriflame,4.6,14,2.70805020110221,0.630957510982443
Sunscreen,White Dew Tone Up FluidSPF35 PA++,Laneige,4.1,14,2.70805020110221,0.555957510982443
Sunscreen,The Saem Jeju Fresh Aloe Sun Gel,the SAEM,4.7,14,2.70805020110221,0.6459575109824431
Sunscreen,Sunscreen Cream For Oily Skin,Callista Skin Treatment,4.7,14,2.70805020110221,0.6459575109824431
Sunscreen,Daily UV Protection SPF 30+ for Acne,Daneen,4.8,14,2.70805020110221,0.660957510982443
Sunscreen,Glow Brightening Sunscreen,Premiere Beaute,3.5,14,2.70805020110221,0.46595751098244304
Sunscreen,Photoderm MAX Spray SPF 50+,Bioderma,4.2,14,2.70805020110221,0.570957510982443
Sunscreen,Everyday Aqua Sun Cream,Mamonde,4.1,14,2.70805020110221,0.555957510982443
Sunscreen,Holyshield! Sunscreen Shake Mist SPF46 PA+++,Somethinc,4.1,14,2.70805020110221,0.555957510982443
Sunscreen,Whitening UV Sunscreen Cream,Breylee,4.1,14,2.70805020110221,0.555957510982443
Sunscreen,Moisturizing Sunscreen SPF 50 PA++++,Dermacept RX,4.8,14,2.70805020110221,0.660957510982443
Sunscreen,Clear Me Acne Smooth Sunscreen,Dermies,4.6,14,2.70805020110221,0.630957510982443
Sunscreen,Skin Shield Day Moisturizer,Illuminare,3.6,14,2.70805020110221,0.48095751098244305
Sunscreen,Bellflower Watermelon Fresh Sunscreen,Bee & Flower,4.6,14,2.70805020110221,0.630957510982443
Sunscreen,Renodigm EX Dual Care Cream TPF 40 SPF 30,Sulwhasoo,4.0,13,2.639057329615259,0.5378430087944936
Sunscreen,Perfect UV Milk SPF 50+ PA++++,Senka,4.5,13,2.639057329615259,0.6128430087944937
Sunscreen,Super Fluid UV Mineral Defense,Kiehl's,3.8,13,2.639057329615259,0.5078430087944936
Sunscreen,Daily Protection for Oily Skin,ElsheSkin,3.3,13,2.639057329615259,0.43284300879449367
Sunscreen,Mid Day Blue UV Shield,Klairs,4.1,13,2.639057329615259,0.5528430087944936
Sunscreen,Luminous 630 Spotclear Sun Protect SPF 50 PA+++,NIVEA,4.7,13,2.639057329615259,0.6428430087944937
Sunscreen,Oxy Glow Sun Protection,dr Ekle's Skincare,5.0,13,2.639057329615259,0.6878430087944937
Sunscreen,Waterproof Sunblock Lotion With Vitamin E and Aloe,Parasol,3.4,13,2.639057329615259,0.4478430087944937
Sunscreen,SUN ZONE WHITENING UVA UVB LOTION SPF 30,Oriflame,3.2,13,2.639057329615259,0.4178430087944937
Sunscreen,Spray Protect & Refresh Cooling Sun Mist SPF50,NIVEA,3.7,13,2.639057329615259,0.4928430087944937
Sunscreen,California Aloe Aqua Sun Stick SPF50+ PA++++,Nature Republic,4.1,13,2.639057329615259,0.5528430087944936
Sunscreen,California Aloe Sun Liquid SPF 50+ SPF++++,Nature Republic,4.7,13,2.639057329615259,0.6428430087944937
Sunscreen,Oil Free Sunscreen UV Protection SPF30 X Dion Mulya,The Aesthetics Skin,4.3,13,2.639057329615259,0.5828430087944936
Sunscreen,Multi Protection UV Bouncer,Moonshot,4.3,13,2.639057329615259,0.5828430087944936
Sunscreen,Centella Tone Brightening Tone Up Sunscreen,Skin1004,4.5,13,2.639057329615259,0.6128430087944937
Sunscreen,Botanical SPF50 Tinted Face Sunscreen Lotion,Australian Gold,4.9,13,2.639057329615259,0.6728430087944938
Sunscreen,High Protection Mineral Cream SPF50+,Avene,2.8,12,2.5649493574615367,0.35449759880585574
Sunscreen,Pure Block Aqua Sun Gel,APIEU,3.2,12,2.5649493574615367,0.4144975988058558
Sunscreen,UV PLUS Anti-Pollution Sunscreen Multi-Protection Broad Spectrum SPF 50,Clarins,4.5,12,2.5649493574615367,0.6094975988058557
Sunscreen,Earth's Recipe Sun Gel SPF 50+ PA+++,Earth's Recipe,3.2,12,2.5649493574615367,0.4144975988058558
Sunscreen,UV Super Moisturizing Gel,Skin Aqua,4.8,12,2.5649493574615367,0.6544975988058557
Sunscreen,Dailyscreen SPF 30 Sunscreen Day Moisturizer X Rahasia Gadis,Rayou,4.9,12,2.5649493574615367,0.6694975988058558
Sunscreen,Suncut Tone Up UV Essence SPF 50+ PA++++,KOSE Cosmeport,4.6,12,2.5649493574615367,0.6244975988058556
Sunscreen,Daily UV Protection SPF 30+ for Oily Skin,Daneen,4.9,12,2.5649493574615367,0.6694975988058558
Sunscreen,Sunscreen SPF 50 PA+++,the Aubree,3.8,12,2.5649493574615367,0.5044975988058558
Sunscreen,Unscented Centella Sunscreen,Runaskin,4.3,12,2.5649493574615367,0.5794975988058557
Sunscreen,Air Fit UV Defense Sun Cream SPF50+/PA++++,Benton,4.6,12,2.5649493574615367,0.6244975988058556
Sunscreen,Madame Protect Me SPF 50 PA ++++,Madame Gie,3.3,12,2.5649493574615367,0.42949759880585575
Sunscreen,Sunscreen UV Gel - Physical Sunscreen,Bioaqua,3.6,12,2.5649493574615367,0.4744975988058558
Sunscreen,Suncare For Oily Skin (Prima),Theraskin Skincare,4.8,12,2.5649493574615367,0.6544975988058557
Sunscreen,Sensitive Balancing Sun Protection,Isntree,3.7,12,2.5649493574615367,0.4894975988058558
Sunscreen,Perfect UV Protection Cream Long Lasting SPF50+/PA+++,Innisfree,3.9,12,2.5649493574615367,0.5194975988058558
Sunscreen,Protect Me Spray Sunscreen SPF 50+ PA++++,Madame Gie,4.3,12,2.5649493574615367,0.5794975988058557
Sunscreen,Namu Life Snail White Sun Screen Spf50+ / PA+++,Namu Life,4.4,11,2.4849066497880004,0.590884280751312
Sunscreen,Truecica Mineral Calming Tone-Up Suncream,Some by Mi,3.6,11,2.4849066497880004,0.47088428075131206
Sunscreen,UV Expert XL-Shield,Lancome,4.5,11,2.4849066497880004,0.6058842807513121
Sunscreen,UV Super Moisture Essence,Skin Aqua,4.8,11,2.4849066497880004,0.650884280751312
Sunscreen,The Saem Pink Sun Cream,the SAEM,4.0,11,2.4849066497880004,0.530884280751312
Sunscreen,Sekkisei White UV Gel SPF 50+/PA+++,KOSE,4.1,11,2.4849066497880004,0.5458842807513119
Sunscreen,Nourish Beauty Care (NBC) Sunscreen Face Cream,Nourish Beauty Care,3.6,11,2.4849066497880004,0.47088428075131206
Sunscreen,Sunscreen Cream SPF 40,Acanthe,4.1,11,2.4849066497880004,0.5458842807513119
Sunscreen,Eco Safety Perfect Sunblock SPF 50,Innisfree,4.2,11,2.4849066497880004,0.560884280751312
Sunscreen,Play Everyday Lotion SPF 50 with Sunflower Extract,Supergoop!,3.7,11,2.4849066497880004,0.48588428075131207
Sunscreen,Luna Bright Whitening Daily Protector Broad Spectrum SPF 30,Jafra,4.3,11,2.4849066497880004,0.5758842807513119
Sunscreen,Atmosphere Airy Light UV Emulsion,SK-II,4.6,11,2.4849066497880004,0.620884280751312
Sunscreen,Better Than Sunscreen,Sae'kin,4.8,11,2.4849066497880004,0.650884280751312
Sunscreen,Glowssentials Sunshield Daily Moisturizer,PIXY,4.5,11,2.4849066497880004,0.6058842807513121
Sunscreen,Sun Face Sunscreen Broad Spectrum SPF 50,Jafra,2.9,11,2.4849066497880004,0.36588428075131196
Sunscreen,Air Light Sun Stick SPF50+ PA+++,Laneige,4.6,11,2.4849066497880004,0.620884280751312
Sunscreen,Moisture Daily Sun Lotion SPF 50+,Histoire Naturelle,4.7,11,2.4849066497880004,0.6358842807513121
Sunscreen,VitaMild Daily Sun Milk SPF50+ PA++++,Hayejin,3.5,11,2.4849066497880004,0.45588428075131204
Sunscreen,Absolute Essence Sun UV Protector SPF50+PA++++ 40ml,Atomy,3.7,10,2.3978952727983707,0.48195638040204275
Sunscreen,Sun Care Cream for Oily Skin,Inez Cosmetics,2.8,10,2.3978952727983707,0.3469563804020427
Sunscreen,Essential Brightening UV Skin Oasis SPF 50+ PA++++,Khalisa,4.9,10,2.3978952727983707,0.6619563804020427
Sunscreen,All Day Anti Pollution Defensor,Laneige,4.0,10,2.3978952727983707,0.5269563804020426
Sunscreen,UV CLEAR BROAD SPECTRUM SPF 46,EltaMD,5.0,10,2.3978952727983707,0.6769563804020426
Sunscreen,Sun Cream Must,Simplistic,4.3,10,2.3978952727983707,0.5719563804020427
Sunscreen,Hydro Boost Water Gel Lotion Sunscreen SPF 50,Neutrogena,3.0,10,2.3978952727983707,0.3769563804020427
Sunscreen,UV Perfect Bright Milk SPF 50+ PA++++,Biore,4.4,10,2.3978952727983707,0.5869563804020427
Sunscreen,UV Shield Sun Protector EX SPF50+ PA++++,IOPE,4.6,10,2.3978952727983707,0.6169563804020426
Sunscreen,Sunscreen Cream,La Tulipe,2.8,10,2.3978952727983707,0.3469563804020427
Sunscreen,Clean Ocean Non Nano Mild Sunscreen SPF 50+ PA++++,Be Plain,4.1,10,2.3978952727983707,0.5419563804020426
Sunscreen,Cica Niacin Brightening UV Cream,Omniskin,4.2,10,2.3978952727983707,0.5569563804020427
Sunscreen,7X Ceramide Serum Sunscreen,Bioaqua,4.8,10,2.3978952727983707,0.6469563804020426
Sunscreen,Missha Daily Sun SPF 50 PA+++,Missha,4.1,10,2.3978952727983707,0.5419563804020426
Sunscreen,Sun SPF 50+ Ultra-Light Lotion,Cetaphil,4.1,10,2.3978952727983707,0.5419563804020426
Sunscreen,Madame Protect Me Let's Glow Tinted Sunscreen SPF 50 PA ++++,Madame Gie,4.4,10,2.3978952727983707,0.5869563804020427
Sunscreen,Skin Fit Mineral Sun Cream SPF 50+ PA ++++,Benton,4.2,10,2.3978952727983707,0.5569563804020427
Sunscreen,Suncut UV Protect Spray SPF 50,KOSE Cosmeport,3.9,9,2.302585092994046,0.5076538523707147
Sunscreen,Tone Up UV Spray SPF 50+ PA++++,Skin Aqua,4.6,9,2.302585092994046,0.6126538523707147
Sunscreen,Daily Sunscreen UV Protection Azloe,Azloe,4.6,9,2.302585092994046,0.6126538523707147
Sunscreen,Sunprise Natural Corrector SPF50+/PA+++,Etude House,4.7,9,2.302585092994046,0.6276538523707148
Sunscreen,Extra UV Facial Gel,ALLIE,4.8,9,2.302585092994046,0.6426538523707147
Sunscreen,Sunstick SPF 39 PA ++++,HAUM,4.3,9,2.302585092994046,0.5676538523707146
Sunscreen,Cooling Cream,Dew It,4.1,9,2.302585092994046,0.5376538523707146
Sunscreen,Royal Boost Play It Sunscreen Broad Spectrum Spf 30,Jafra,4.3,9,2.302585092994046,0.5676538523707146
Sunscreen,Daily UV Protection SPF 30+ for Dry to Sensitive Skin,Daneen,4.8,9,2.302585092994046,0.6426538523707147
Sunscreen,Glowscreen Broad Spectrum Sunscreen Primer SPF 40 PA+++,Supergoop!,4.2,9,2.302585092994046,0.5526538523707147
Sunscreen,Sunscreen Cream SPF 19,Bless,3.4,9,2.302585092994046,0.43265385237071474
Sunscreen,UV Aqua Rich Watery Mousse SPF 50,Biore,4.1,9,2.302585092994046,0.5376538523707146
Sunscreen,Perfectionist Pro Multi-Defense UV Fluid SPF 45,Estee Lauder,4.9,9,2.302585092994046,0.6576538523707148
Sunscreen,Sun Protection Stick SPF 38 PA++++,LT PRO,4.2,9,2.302585092994046,0.5526538523707147
Sunscreen,Anti-Aging Daily Protection,ElsheSkin,4.1,9,2.302585092994046,0.5376538523707146
Sunscreen,UV Perfect Clear Sun Stick,SNP,3.6,9,2.302585092994046,0.46265385237071477
Sunscreen,Daily UV Protection SPF 30+ for Normal Skin,Daneen,4.9,9,2.302585092994046,0.6576538523707148
Sunscreen,Sunsation Moisturizer,Chaiza,4.7,9,2.302585092994046,0.6276538523707148
Sunscreen,Sun Protect Water Gel SPF 50,NIVEA,4.6,9,2.302585092994046,0.6126538523707147
Sunscreen,Sunscreen Face Cream SPF 50+ PA+++,Watsons,3.8,9,2.302585092994046,0.49265385237071474
